id	t	x	y	z
Trace 533	13	-41035.5	40258.225	6123.14
Trace 533	14	-41035.0125	40256.7625	6121.15
Trace 533	15	-41032.9	40259.2	6121.56
Trace 533	16	-41033.55	40255.3	6124.05
Trace 534_1	0	-40883.075	40241.8125	6135.7
Trace 534_1	1	-40880.15	40241.1625	6135.54
Trace 534_1	2	-40878.2	40241.975	6133.01
Trace 534_1	3	-40872.1875	40244.4125	6129.26
Trace 534_1	4	-40867.6375	40244.0875	6127.01
Trace 534_1	5	-40864.55	40241.975	6126.41
Trace 535	0	-40864.55	40229.4625	6135.7
Trace 535	1	-40861.95	40220.85	6135.54
Trace 535	2	-40850.25	40228	6133.01
Trace 535	3	-40843.425	40223.9375	6129.26
Trace 535	4	-40841.475	40226.5375	6127.01
Trace 535	5	-40851.55	40227.35	6126.41
Trace 535	6	-40846.8375	40223.9375	6125.35
Trace 535	7	-40848.625	40225.075	6124.29
Trace 535	8	-40847	40220.2	6121.08
Trace 535	9	-40849.1125	40211.75	6122.94
Trace 535	10	-40841.3125	40217.6	6122.78
Trace 535	11	-40846.025	40218.7375	6122.59
Trace 535	12	-40845.7	40212.2375	6122.56
Trace 535	13	-40842.775	40213.7	6123.14
Trace 535	14	-40847	40214.35	6121.15
Trace 535	15	-40849.275	40220.6875	6121.56
Trace 535	16	-40839.85	40220.0375	6124.05
Trace 537_1	0	-40807.025	40215	6135.7
Trace 537_1	1	-40802.8	40215.325	6135.54
Trace 537_1	2	-40797.1125	40215.1625	6133.01
Trace 537_1	3	-40794.1875	40215	6129.26
Trace 537_1	4	-40789.475	40215.1625	6127.01
Trace 537_1	5	-40785.9	40214.675	6126.41
Trace 537_1	6	-40779.8875	40214.675	6125.35
Trace 537_1	7	-40788.175	40217.1125	6124.29
Trace 537_1	8	-40782.975	40217.925	6121.08
Trace 537_1	9	-40782.325	40219.875	6122.94
Trace 537_1	10	-40788.175	40218.0875	6122.78
Trace 537_1	11	-40780.7	40221.9875	6122.59
Trace 537_1	12	-40778.75	40218.4125	6122.56
Trace 537_1	13	-40776.6375	40221.6625	6123.14
Trace 537_1	14	-40774.3625	40216.95	6121.15
Trace 538_1	0	-40823.6	40210.2875	6135.7
Trace 538_1	1	-40820.025	40211.425	6135.54
Trace 538_1	2	-40814.0125	40209.9625	6133.01
Trace 538_1	3	-40810.7625	40215	6129.26
Trace 538_1	4	-40806.05	40215.8125	6127.01
Trace 538_1	5	-40803.125	40215.4875	6126.41
Trace 538_1	6	-40802.3125	40214.675	6125.35
Trace 539	0	-41421.4375	40202.8125	6135.7
Trace 539	1	-41421.6	40214.1875	6135.54
Trace 539	2	-41416.5625	40216.7875	6133.01
Trace 539	3	-41413.3125	40217.925	6129.26
Trace 539	4	-41415.9125	40211.425	6127.01
Trace 539	5	-41406.975	40210.6125	6126.41
Trace 539	6	-41407.4625	40210.45	6125.35
Trace 539	7	-41405.675	40210.125	6124.29
Trace 539	8	-41405.675	40216.7875	6121.08
Trace 539	9	-41405.1875	40215.975	6122.94
Trace 539	10	-41404.5375	40213.2125	6122.78
Trace 539	11	-41407.4625	40208.9875	6122.59
Trace 539	12	-41403.8875	40214.1875	6122.56
Trace 539	13	-41402.9125	40213.7	6123.14
Trace 539	14	-41402.75	40217.1125	6121.15
Trace 539	15	-41402.2625	40213.8625	6121.56
Trace 539	16	-41403.725	40217.1125	6124.05
Trace 540_1	0	-41120.65	40172.5875	6135.7
Trace 540_1	1	-41119.1875	40172.2625	6135.54
Trace 540_1	2	-41117.2375	40171.6125	6133.01
Trace 540_1	3	-41115.125	40170.6375	6129.26
Trace 540_1	4	-41110.7375	40168.0375	6127.01
Trace 540_1	5	-41110.575	40168.0375	6126.41
Trace 540_1	6	-41107.325	40168.6875	6125.35
Trace 540_1	7	-41105.2125	40170.6375	6124.29
Trace 541	0	-41230.9875	40160.5625	6135.7
Trace 541	1	-41228.7125	40159.2625	6135.54
Trace 541	2	-41225.625	40159.1	6133.01
Trace 541	3	-41222.2125	40159.2625	6129.26
Trace 541	4	-41218.6375	40158.775	6127.01
Trace 541	5	-41216.6875	40159.9125	6126.41
Trace 541	6	-41214.4125	40160.5625	6125.35
Trace 541	7	-41213.6	40160.5625	6124.29
Trace 541	8	-41211.1625	40162.1875	6121.08
Trace 541	9	-41210.5125	40162.35	6122.94
Trace 541	10	-41210.675	40163.1625	6122.78
Trace 541	11	-41210.025	40163.325	6122.59
Trace 541	12	-41209.5375	40162.8375	6122.56
Trace 541	13	-41209.375	40163.325	6123.14
Trace 541	14	-41208.075	40163.975	6121.15
Trace 541	15	-41207.75	40163.1625	6121.56
Trace 541	16	-41207.75	40164.1375	6124.05
Trace 542	0	-41111.3875	40158.45	6135.7
Trace 542	1	-41109.925	40157.3125	6135.54
Trace 542	2	-41103.425	40159.5875	6133.01
Trace 542	3	-41100.0125	40159.5875	6129.26
Trace 542	4	-41098.225	40159.5875	6127.01
Trace 542	5	-41094.1625	40159.9125	6126.41
Trace 542	6	-41093.025	40158.45	6125.35
Trace 542	7	-41091.2375	40159.9125	6124.29
Trace 542	8	-41095.7875	40165.1125	6121.08
Trace 542	9	-41089.9375	40161.5375	6122.94
Trace 543	0	-40803.775	40148.8625	6135.7
Trace 543	1	-40801.9875	40147.8875	6135.54
Trace 543	2	-40798.4125	40148.05	6133.01
Trace 543	3	-40795.1625	40148.375	6129.26
Trace 543	4	-40791.75	40148.7	6127.01
Trace 543	5	-40788.825	40149.8375	6126.41
Trace 543	6	-40787.0375	40150.4875	6125.35
Trace 543	7	-40785.9	40151.4625	6124.29
Trace 543	8	-40783.7875	40151.95	6121.08
Trace 543	9	-40783.625	40152.4375	6122.94
Trace 543	10	-40781.675	40153.25	6122.78
Trace 543	11	-40780.8625	40153.25	6122.59
Trace 543	12	-40779.075	40153.25	6122.56
Trace 543	13	-40778.5875	40151.4625	6123.14
Trace 543	14	-40778.5875	40152.6	6121.15
Trace 543	15	-40778.425	40152.4375	6121.56
Trace 543	16	-40778.9125	40153.25	6124.05
Trace 544	0	-41161.275	40143.825	6135.7
Trace 544	1	-41158.35	40144.6375	6135.54
Trace 544	2	-41154.45	40143.5	6133.01
Trace 544	3	-41149.9	40143.5	6129.26
Trace 544	4	-41146.4875	40145.125	6127.01
Trace 544	5	-41142.9125	40145.2875	6126.41
Trace 544	6	-41141.9375	40147.5625	6125.35
Trace 544	7	-41140.9625	40149.8375	6124.29
Trace 544	8	-41140.15	40151.4625	6121.08
Trace 544	9	-41133.325	40150.975	6122.94
Trace 544	10	-41131.2125	40147.5625	6122.78
Trace 544	11	-41130.8875	40143.5	6122.59
Trace 544	12	-41132.1875	40143.6625	6122.56
Trace 544	13	-41134.1375	40144.9625	6123.14
Trace 544	14	-41138.6875	40144.15	6121.15
Trace 544	15	-41141.125	40141.7125	6121.56
Trace 544	16	-41140.3125	40137.975	6124.05
Trace 545	0	-40890.3875	40142.3625	6135.7
Trace 545	1	-40886.975	40142.85	6135.54
Trace 545	2	-40885.1875	40140.4125	6133.01
Trace 545	3	-40881.2875	40139.4375	6129.26
Trace 545	4	-40878.2	40137.975	6127.01
Trace 545	5	-40875.6	40139.7625	6126.41
Trace 545	6	-40873.4875	40139.925	6125.35
Trace 545	7	-40871.8625	40140.25	6124.29
Trace 545	8	-40870.4	40140.575	6121.08
Trace 545	9	-40869.9125	40140.9	6122.94
Trace 545	10	-40869.425	40139.1125	6122.78
Trace 545	11	-40867.8	40141.55	6122.59
Trace 545	12	-40866.825	40141.0625	6122.56
Trace 545	13	-40866.5	40140.9	6123.14
Trace 545	14	-40866.0125	40140.7375	6121.15
Trace 545	15	-40865.85	40141.3875	6121.56
Trace 545	16	-40865.85	40140.25	6124.05
Trace 546	0	-40986.5875	40128.225	6135.7
Trace 546	1	-40985.125	40126.925	6135.54
Trace 546	2	-40980.9	40126.4375	6133.01
Trace 546	3	-40977.1625	40126.7625	6129.26
Trace 546	4	-40975.05	40126.7625	6127.01
Trace 546	5	-40971.8	40127.9	6126.41
Trace 546	6	-40970.175	40127.9	6125.35
Trace 546	7	-40967.9	40128.0625	6124.29
Trace 546	8	-40966.925	40128.7125	6121.08
Trace 546	9	-40965.7875	40129.2	6122.94
Trace 546	10	-40965.4625	40129.3625	6122.78
Trace 546	11	-40964.65	40129.6875	6122.59
Trace 546	12	-40963.35	40129.525	6122.56
Trace 546	13	-40963.025	40129.85	6123.14
Trace 546	14	-40962.375	40130.6625	6121.15
Trace 546	15	-40961.5625	40130.6625	6121.56
Trace 546	16	-40961.8875	40130.6625	6124.05
Trace 547	0	-41243.3375	40131.3125	6135.7
Trace 547	1	-41241.875	40129.85	6135.54
Trace 547	2	-41237.65	40128.7125	6133.01
Trace 547	3	-41234.5625	40129.2	6129.26
Trace 547	4	-41231.475	40129.0375	6127.01
Trace 547	5	-41229.3625	40130.175	6126.41
Trace 547	6	-41227.25	40130.175	6125.35
Trace 547	7	-41224.4875	40130.175	6124.29
Trace 547	8	-41224.325	40131.475	6121.08
Trace 547	9	-41222.2125	40131.475	6122.94
Trace 547	10	-41222.05	40132.125	6122.78
Trace 547	11	-41220.5875	40131.3125	6122.59
Trace 547	12	-41220.1	40131.15	6122.56
Trace 547	13	-41219.775	40131.3125	6123.14
Trace 547	14	-41218.9625	40131.3125	6121.15
Trace 547	15	-41219.2875	40132.775	6121.56
Trace 547	16	-41218.475	40132.6125	6124.05
Trace 548	0	-40983.175	40086.1375	6135.7
Trace 548	1	-40982.85	40085.4875	6135.54
Trace 548	2	-40982.6875	40090.6875	6133.01
Trace 548	3	-40976.8375	40093.9375	6129.26
Trace 549	0	-41226.4375	40052.6625	6135.7
Trace 549	1	-41224.1625	40052.5	6135.54
Trace 549	2	-41219.2875	40052.6625	6133.01
Trace 549	3	-41216.3625	40052.825	6129.26
Trace 549	4	-41211.1625	40053.475	6127.01
Trace 549	5	-41204.0125	40056.075	6126.41
Trace 549	6	-41200.1125	40058.1875	6125.35
Trace 549	7	-41196.2125	40059.8125	6124.29
Trace 549	8	-41202.3875	40061.275	6121.08
Trace 549	9	-41197.8375	40062.575	6122.94
Trace 549	10	-41189.0625	40059.325	6122.78
Trace 549	11	-41185.4875	40060.3	6122.59
Trace 549	12	-41181.2625	40062.9	6122.56
Trace 549	13	-41184.675	40066.6375	6123.14
Trace 549	14	-41180.6125	40060.7875	6121.15
Trace 549	15	-41172.4875	40058.025	6121.56
Trace 549	16	-41170.8625	40059.325	6124.05
Trace 550	0	-40834.1625	40034.95	6135.7
Trace 550	1	-40832.2125	40034.625	6135.54
Trace 550	2	-40828.3125	40033.8125	6133.01
Trace 550	3	-40824.25	40033.65	6129.26
Trace 550	4	-40821.1625	40034.3	6127.01
Trace 550	5	-40819.05	40034.4625	6126.41
Trace 550	6	-40816.45	40035.4375	6125.35
Trace 550	7	-40815.3125	40034.7875	6124.29
Trace 550	8	-40813.0375	40034.4625	6121.08
Trace 550	9	-40812.225	40035.7625	6122.94
Trace 550	10	-40811.25	40036.4125	6122.78
Trace 550	11	-40809.7875	40038.3625	6122.59
Trace 550	12	-40809.3	40038.6875	6122.56
Trace 550	13	-40808.325	40039.0125	6123.14
Trace 550	14	-40808.325	40038.3625	6121.15
Trace 550	15	-40808.8125	40039.3375	6121.56
Trace 550	16	-40807.675	40038.3625	6124.05
Trace 553_1	0	-40804.1	40002.2875	6135.7
Trace 553_1	1	-40803.6125	40001.475	6135.54
Trace 553_1	2	-40798.25	40002.45	6133.01
Trace 553_1	3	-40788.0125	40004.4	6129.26
Trace 554	0	-41096.1125	39989.775	6135.7
Trace 554	1	-41094	39987.825	6135.54
Trace 554	2	-41092.2125	39987.3375	6133.01
Trace 554	3	-41087.825	39989.9375	6129.26
Trace 554	4	-41083.925	39988.9625	6127.01
Trace 554	5	-41080.675	39989.6125	6126.41
Trace 554	6	-41078.8875	39989.125	6125.35
Trace 554	7	-41076.6125	39988.6375	6124.29
Trace 554	8	-41074.3375	39989.775	6121.08
Trace 554	9	-41075.6375	39990.2625	6122.94
Trace 554	10	-41076.2875	39991.5625	6122.78
Trace 554	11	-41075.475	39993.8375	6122.59
Trace 554	12	-41074.825	39991.8875	6122.56
Trace 554	13	-41077.5875	39992.5375	6123.14
Trace 554	14	-41077.1	39994.8125	6121.15
Trace 554	15	-41075.15	39993.8375	6121.56
Trace 554	16	-41076.45	39992.5375	6124.05
Trace 555	0	-41346.0375	39994	6135.7
Trace 555	1	-41344.4125	39993.8375	6135.54
Trace 555	2	-41341.4875	39993.675	6133.01
Trace 555	3	-41337.5875	39993.5125	6129.26
Trace 555	4	-41334.6625	39994	6127.01
Trace 555	5	-41332.225	39994.1625	6126.41
Trace 555	6	-41330.7625	39994.1625	6125.35
Trace 555	7	-41329.3	39994.325	6124.29
Trace 555	8	-41327.5125	39994.65	6121.08
Trace 555	9	-41328	39995.3	6122.94
Trace 555	10	-41328.1625	39996.4375	6122.78
Trace 555	11	-41328.325	39996.275	6122.59
Trace 555	12	-41326.8625	39995.95	6122.56
Trace 555	13	-41326.7	39995.625	6123.14
Trace 555	14	-41326.2125	39995.95	6121.15
Trace 555	15	-41326.5375	39998.225	6121.56
Trace 555	16	-41328.8125	39999.6875	6124.05
Trace 556	0	-40857.725	39978.4	6135.7
Trace 556	1	-40855.45	39979.5375	6135.54
Trace 556	2	-40851.3875	39978.2375	6133.01
Trace 556	3	-40846.025	39977.2625	6129.26
Trace 556	4	-40843.2625	39977.1	6127.01
Trace 556	5	-40840.5	39978.8875	6126.41
Trace 556	6	-40838.3875	39980.1875	6125.35
Trace 556	7	-40835.95	39981.1625	6124.29
Trace 556	8	-40834.4875	39980.35	6121.08
Trace 556	9	-40832.5375	39981.65	6122.94
Trace 556	10	-40832.7	39981.975	6122.78
Trace 556	11	-40831.8875	39982.4625	6122.59
Trace 556	12	-40830.9125	39983.4375	6122.56
Trace 556	13	-40830.425	39984.4125	6123.14
Trace 556	14	-40829.125	39984.4125	6121.15
Trace 556	15	-40828.8	39984.0875	6121.56
Trace 556	16	-40828.9625	39984.25	6124.05
Trace 557	0	-41215.225	39977.75	6135.7
Trace 557	1	-41214.7375	39973.2	6135.54
Trace 557	2	-41210.5125	39974.6625	6133.01
Trace 557	3	-41207.1	39975.8	6129.26
Trace 557	4	-41204.9875	39974.175	6127.01
Trace 557	5	-41201.25	39975.6375	6126.41
Trace 557	6	-41197.675	39975.475	6125.35
Trace 557	7	-41197.5125	39976.45	6124.29
Trace 557	8	-41195.5625	39977.1	6121.08
Trace 557	9	-41195.5625	39976.45	6122.94
Trace 557	10	-41194.75	39977.9125	6122.78
Trace 557	11	-41194.2625	39978.5625	6122.59
Trace 557	12	-41191.6625	39978.4	6122.56
Trace 557	13	-41191.5	39977.9125	6123.14
Trace 557	14	-41188.575	39976.45	6121.15
Trace 557	15	-41190.2	39977.5875	6121.56
Trace 557	16	-41189.7125	39976.6125	6124.05
Trace 558	0	-40806.05	39968.325	6135.7
Trace 558	1	-40804.425	39967.675	6135.54
Trace 558	2	-40800.3625	39967.5125	6133.01
Trace 558	3	-40794.5125	39967.35	6129.26
Trace 558	4	-40791.9125	39968.8125	6127.01
Trace 558	5	-40790.6125	39969.1375	6126.41
Trace 558	6	-40789.3125	39969.3	6125.35
Trace 558	7	-40787.0375	39969.1375	6124.29
Trace 558	8	-40785.4125	39969.7875	6121.08
Trace 558	9	-40785.7375	39968.975	6122.94
Trace 558	10	-40785.0875	39969.625	6122.78
Trace 558	11	-40793.375	39966.2125	6122.59
Trace 558	12	-40800.6875	39967.1875	6122.56
Trace 558	13	-40801.175	39963.45	6123.14
Trace 558	14	-40799.225	39965.5625	6121.15
Trace 559	0	-40822.1375	39965.075	6135.7
Trace 559	1	-40819.7	39966.2125	6135.54
Trace 559	2	-40816.9375	39965.5625	6133.01
Trace 559	3	-40810.925	39966.375	6129.26
Trace 559	4	-40807.8375	39966.5375	6127.01
Trace 559	5	-40806.2125	39965.725	6126.41
Trace 559	6	-40804.5875	39962.8	6125.35
Trace 559	7	-40802.475	39962.6375	6124.29
Trace 559	8	-40801.9875	39966.7	6121.08
Trace 559	9	-40802.475	39965.075	6122.94
Trace 559	10	-40802.3125	39966.375	6122.78
Trace 560	0	-41272.2625	39931.6	6135.7
Trace 560	1	-41269.9875	39930.625	6135.54
Trace 560	2	-41266.4125	39930.3	6133.01
Trace 560	3	-41263.1625	39929.4875	6129.26
Trace 560	4	-41260.4	39929	6127.01
Trace 560	5	-41257.8	39928.8375	6126.41
Trace 560	6	-41255.2	39927.7	6125.35
Trace 560	7	-41252.7625	39929.1625	6124.29
Trace 560	8	-41250.325	39932.9	6121.08
Trace 560	9	-41247.725	39932.7375	6122.94
Trace 560	10	-41251.4625	39929.65	6122.78
Trace 560	11	-41247.725	39931.7625	6122.59
Trace 560	12	-41247.4	39933.0625	6122.56
Trace 560	13	-41246.425	39939.5625	6123.14
Trace 560	14	-41247.8875	39936.475	6121.15
Trace 560	15	-41245.125	39935.3375	6121.56
Trace 561	0	-41222.8625	39926.5625	6135.7
Trace 561	1	-41217.175	39925.5875	6135.54
Trace 561	2	-41219.125	39921.525	6133.01
Trace 561	3	-41213.1125	39920.7125	6129.26
Trace 561	4	-41208.8875	39912.1	6127.01
Trace 561	5	-41209.2125	39908.3625	6126.41
Trace 561	6	-41201.9	39905.925	6125.35
Trace 562	0	-40846.35	39923.6375	6135.7
Trace 562	1	-40844.075	39922.6625	6135.54
Trace 562	2	-40840.6625	39923.15	6133.01
Trace 562	3	-40835.95	39923.475	6129.26
Trace 562	4	-40833.35	39925.425	6127.01
Trace 562	5	-40831.4	39924.9375	6126.41
Trace 562	6	-40830.2625	39926.2375	6125.35
Trace 562	7	-40829.45	39927.05	6124.29
Trace 562	8	-40826.2	39925.2625	6121.08
Trace 562	9	-40825.7125	39927.05	6122.94
Trace 562	10	-40825.7125	39927.8625	6122.78
Trace 562	11	-40825.55	39927.375	6122.59
Trace 562	12	-40823.1125	39924.45	6122.56
Trace 562	13	-40825.3875	39929.4875	6123.14
Trace 562	14	-40824.4125	39928.675	6121.15
Trace 562	15	-40822.4625	39927.2125	6121.56
Trace 562	16	-40820.8375	39927.5375	6124.05
Trace 563	0	-41305.4125	39913.725	6135.7
Trace 563	1	-41304.275	39913.725	6135.54
Trace 563	2	-41299.075	39910.9625	6133.01
Trace 563	3	-41286.2375	39909.825	6129.26
Trace 563	4	-41279.25	39909.175	6127.01
Trace 563	5	-41276.325	39901.8625	6126.41
Trace 563	6	-41276.1625	39903.325	6125.35
Trace 563	7	-41273.725	39901.2125	6124.29
Trace 563	8	-41263.65	39901.7	6121.08
Trace 563	9	-41263.1625	39897.8	6122.94
Trace 563	10	-41260.5625	39905.275	6122.78
Trace 563	11	-41258.125	39905.7625	6122.59
Trace 563	12	-41262.35	39910.15	6122.56
Trace 563	13	-41256.825	39917.1375	6123.14
Trace 563	14	-41259.425	39914.7	6121.15
Trace 563	15	-41260.5625	39913.8875	6121.56
Trace 563	16	-41256.5	39926.4	6124.05
Trace 564	0	-40992.6	39916.325	6135.7
Trace 564	1	-40990.65	39915.5125	6135.54
Trace 564	2	-40984.8	39914.5375	6133.01
Trace 564	3	-40982.6875	39914.7	6129.26
Trace 564	4	-40983.5	39912.75	6127.01
Trace 564	5	-40978.4625	39915.025	6126.41
Trace 564	6	-40975.05	39915.5125	6125.35
Trace 564	7	-40981.225	39914.05	6124.29
Trace 564	8	-40989.35	39915.35	6121.08
Trace 564	9	-40987.4	39912.1	6122.94
Trace 565	0	-41012.5875	39913.8875	6135.7
Trace 565	1	-41009.3375	39916.1625	6135.54
Trace 565	2	-40998.9375	39910.6375	6133.01
Trace 565	3	-41000.2375	39910.475	6129.26
Trace 565	4	-40994.875	39899.425	6127.01
Trace 565	5	-40992.4375	39906.575	6126.41
Trace 565	6	-40989.8375	39909.825	6125.35
Trace 566	0	-40813.525	39901.7	6135.7
Trace 566	1	-40810.7625	39901.5375	6135.54
Trace 566	2	-40806.8625	39901.8625	6133.01
Trace 566	3	-40803.2875	39899.425	6129.26
Trace 566	4	-40801.9875	39893.4125	6127.01
Trace 566	5	-40799.875	39898.45	6126.41
Trace 566	6	-40794.675	39896.175	6125.35
Trace 566	7	-40797.275	39894.7125	6124.29
Trace 566	8	-40793.375	39896.825	6121.08
Trace 566	9	-40793.8625	39903.65	6122.94
Trace 566	10	-40792.5625	39898.775	6122.78
Trace 566	11	-40792.8875	39907.0625	6122.59
Trace 566	12	-40791.75	39900.075	6122.56
Trace 566	13	-40792.2375	39905.4375	6123.14
Trace 566	14	-40790.6125	39900.725	6121.15
Trace 566	15	-40791.5875	39900.4	6121.56
Trace 566	16	-40791.425	39904.95	6124.05
Trace 567	0	-41105.8625	39900.5625	6135.7
Trace 567	1	-41103.5875	39899.75	6135.54
Trace 567	2	-41099.6875	39899.425	6133.01
Trace 567	3	-41095.7875	39900.2375	6129.26
Trace 567	4	-41093.675	39899.1	6127.01
Trace 567	5	-41090.9125	39899.425	6126.41
Trace 567	6	-41089.2875	39899.5875	6125.35
Trace 567	7	-41087.3375	39899.9125	6124.29
Trace 567	8	-41085.7125	39901.05	6121.08
Trace 567	9	-41085.55	39900.4	6122.94
Trace 567	10	-41084.4125	39901.7	6122.78
Trace 567	11	-41084.0875	39902.025	6122.59
Trace 567	12	-41082.7875	39902.8375	6122.56
Trace 567	13	-41081.975	39902.35	6123.14
Trace 567	14	-41082.1375	39903	6121.15
Trace 567	15	-41081.65	39903.325	6121.56
Trace 567	16	-41081.325	39902.8375	6124.05
Trace 568	0	-41301.35	39894.0625	6135.7
Trace 568	1	-41294.6875	39897.6375	6135.54
Trace 568	2	-41289.1625	39895.0375	6133.01
Trace 568	3	-41290.7875	39894.875	6129.26
Trace 568	4	-41293.7125	39898.6125	6127.01
Trace 568	5	-41290.1375	39913.2375	6126.41
Trace 568	6	-41296.8	39903.65	6125.35
Trace 568	7	-41301.675	39899.5875	6124.29
Trace 568	8	-41305.575	39895.3625	6121.08
Trace 568	9	-41307.0375	39894.225	6122.94
Trace 568	10	-41307.85	39893.4125	6122.78
Trace 568	11	-41306.875	39895.6875	6122.59
Trace 568	12	-41307.2	39896.6625	6122.56
Trace 568	13	-41306.55	39896.175	6123.14
Trace 568	14	-41307.2	39895.525	6121.15
Trace 568	15	-41306.55	39895.525	6121.56
Trace 568	16	-41306.55	39894.875	6124.05
Trace 569	0	-41229.0375	39881.225	6135.7
Trace 569	1	-41226.925	39879.275	6135.54
Trace 569	2	-41224.325	39880.575	6133.01
Trace 569	3	-41219.9375	39879.4375	6129.26
Trace 569	4	-41217.3375	39878.3	6127.01
Trace 569	5	-41214.4125	39878.3	6126.41
Trace 569	6	-41212.7875	39878.3	6125.35
Trace 569	7	-41211.65	39877.8125	6124.29
Trace 569	8	-41209.7	39879.1125	6121.08
Trace 569	9	-41205.6375	39881.875	6122.94
Trace 569	10	-41204.175	39883.825	6122.78
Trace 569	11	-41203.85	39880.575	6122.59
Trace 569	12	-41202.7125	39886.425	6122.56
Trace 569	13	-41202.0625	39883.175	6123.14
Trace 569	14	-41199.95	39883.9875	6121.15
Trace 569	15	-41199.95	39878.95	6121.56
Trace 569	16	-41195.2375	39874.5625	6124.05
Trace 570	0	-41316.4625	39871.3125	6135.7
Trace 570	1	-41315.1625	39871.3125	6135.54
Trace 570	2	-41312.075	39870.5	6133.01
Trace 570	3	-41308.6625	39870.825	6129.26
Trace 570	4	-41305.7375	39870.5	6127.01
Trace 570	5	-41303.1375	39869.2	6126.41
Trace 570	6	-41301.025	39871.475	6125.35
Trace 570	7	-41301.025	39869.85	6124.29
Trace 570	8	-41297.9375	39870.825	6121.08
Trace 570	9	-41297.125	39870.5	6122.94
Trace 570	10	-41295.825	39872.2875	6122.78
Trace 570	11	-41293.875	39873.2625	6122.59
Trace 570	12	-41291.925	39872.6125	6122.56
Trace 570	13	-41291.7625	39873.1	6123.14
Trace 570	14	-41292.9	39873.5875	6121.15
Trace 570	15	-41291.925	39873.2625	6121.56
Trace 570	16	-41290.95	39873.425	6124.05
Trace 571_1	0	-41241.7125	39851.65	6135.7
Trace 571_1	1	-41233.425	39857.3375	6135.54
Trace 571_1	2	-41232.9375	39862.05	6133.01
Trace 571_1	3	-41227.7375	39860.9125	6129.26
Trace 571_1	4	-41223.8375	39862.5375	6127.01
Trace 571_1	5	-41222.7	39859.6125	6126.41
Trace 571_1	6	-41223.025	39854.4125	6125.35
Trace 572	0	-41350.425	39860.9125	6135.7
Trace 572	1	-41347.9875	39859.45	6135.54
Trace 572	2	-41341.8125	39857.825	6133.01
Trace 572	3	-41337.2625	39858.475	6129.26
Trace 572	4	-41332.225	39860.1	6127.01
Trace 572	5	-41331.25	39861.8875	6126.41
Trace 572	6	-41329.4625	39862.375	6125.35
Trace 572	7	-41328.1625	39861.725	6124.29
Trace 572	8	-41324.425	39861.8875	6121.08
Trace 572	9	-41323.775	39859.45	6122.94
Trace 572	10	-41320.3625	39860.75	6122.78
Trace 572	11	-41321.175	39859.125	6122.59
Trace 572	12	-41320.85	39858.9625	6122.56
Trace 572	13	-41320.525	39857.3375	6123.14
Trace 572	14	-41317.925	39857.0125	6121.15
Trace 572	15	-41315.4875	39856.85	6121.56
Trace 572	16	-41314.1875	39857.9875	6124.05
Trace 573	0	-41392.35	39838.1625	6135.7
Trace 573	1	-41390.8875	39838.65	6135.54
Trace 573	2	-41386.825	39838	6133.01
Trace 573	3	-41382.1125	39837.35	6129.26
Trace 573	4	-41379.1875	39837.1875	6127.01
Trace 573	5	-41379.025	39835.8875	6126.41
Trace 573	6	-41376.75	39837.025	6125.35
Trace 573	7	-41374.475	39837.675	6124.29
Trace 573	8	-41375.9375	39838.975	6121.08
Trace 573	9	-41373.3375	39842.0625	6122.94
Trace 573	10	-41373.175	39843.85	6122.78
Trace 573	11	-41373.0125	39845.9625	6122.59
Trace 573	12	-41370.575	39848.5625	6122.56
Trace 573	13	-41367.4875	39851.325	6123.14
Trace 573	14	-41366.675	39854.9	6121.15
Trace 574	0	-41260.2375	39833.6125	6135.7
Trace 574	1	-41253.7375	39827.7625	6135.54
Trace 574	2	-41248.8625	39829.0625	6133.01
Trace 574	3	-41245.2875	39832.8	6129.26
Trace 574	4	-41243.0125	39827.4375	6127.01
Trace 574	5	-41238.1375	39825.1625	6126.41
Trace 574	6	-41240.25	39825.4875	6125.35
Trace 574	7	-41236.5125	39826.3	6124.29
Trace 574	8	-41236.35	39826.7875	6121.08
Trace 574	9	-41236.8375	39821.5875	6122.94
Trace 574	10	-41237.325	39823.5375	6122.78
Trace 574	11	-41240.4125	39829.875	6122.59
Trace 574	12	-41239.1125	39828.9	6122.56
Trace 574	13	-41236.5125	39832.6375	6123.14
Trace 574	14	-41226.6	39831.0125	6121.15
Trace 574	15	-41230.5	39833.45	6121.56
Trace 574	16	-41228.875	39833.125	6124.05
Trace 575	0	-40873.975	39831.0125	6135.7
Trace 575	1	-40872.5125	39831.825	6135.54
Trace 575	2	-40866.0125	39834.75	6133.01
Trace 575	3	-40864.55	39834.1	6129.26
Trace 575	4	-40860.325	39830.3625	6127.01
Trace 575	5	-40868.125	39833.775	6126.41
Trace 575	6	-40863.575	39830.525	6125.35
Trace 575	7	-40859.675	39832.9625	6124.29
Trace 575	8	-40856.9125	39834.425	6121.08
Trace 575	9	-40855.6125	39835.4	6122.94
Trace 575	10	-40850.9	39837.1875	6122.78
Trace 575	11	-40848.7875	39833.9375	6122.59
Trace 575	12	-40847.65	39832.8	6122.56
Trace 575	13	-40843.425	39831.825	6123.14
Trace 575	14	-40851.7125	39842.0625	6121.15
Trace 575	15	-40849.6	39831.825	6121.56
Trace 575	16	-40849.4375	39831.5	6124.05
Trace 576	0	-41380.4875	39827.1125	6135.7
Trace 576	1	-41378.7	39827.4375	6135.54
